timestamp,simple-path,time
"2022-04-24 10:13:39.231","/master/welcome",2163
"2022-04-24 10:13:39.432","/master/welcome",167
"2022-04-24 10:13:40.299","/master/sign-in",781
"2022-04-24 10:13:41.183","/master/welcome",410
"2022-04-24 10:13:41.761","/inventor/item/list",403
"2022-04-24 10:13:43.138","/master/welcome",168
"2022-04-24 10:13:43.303","/master/welcome",149
"2022-04-24 10:13:43.797","/master/sign-in",414
"2022-04-24 10:13:44.743","/master/welcome",439
"2022-04-24 10:13:45.343","/inventor/item/list",439
