timestamp,simple-path,time
"2022-04-22 09:17:45.139","/master/welcome",9963
"2022-04-22 09:17:45.938","/master/welcome",738
"2022-04-22 09:17:50.497","/master/sign-in",4284
"2022-04-22 09:17:52.415","/master/welcome",607
"2022-04-22 09:17:55.497","/any/chirp/list",2686
"2022-04-22 09:17:59.546","/master/welcome",598
"2022-04-22 09:18:00.897","/master/welcome",572
"2022-04-22 09:18:04.312","/master/welcome",926
"2022-04-22 09:18:04.882","/master/welcome",529
"2022-04-22 09:18:06.549","/master/sign-in",859
"2022-04-22 09:18:08.542","/master/welcome",578
"2022-04-22 09:18:10.67","/any/chirp/list",1121
"2022-04-22 09:18:14.531","/master/welcome",590
"2022-04-22 09:18:15.299","/master/welcome",580
"2022-04-22 09:18:17.983","/master/welcome",563
"2022-04-22 09:18:18.511","/master/welcome",497
"2022-04-22 09:18:19.828","/master/sign-in",579
"2022-04-22 09:18:21.678","/master/welcome",611
"2022-04-22 09:18:23.248","/any/chirp/list",1162
"2022-04-22 09:18:26.952","/master/welcome",494
"2022-04-22 09:18:27.697","/master/welcome",556
"2022-04-22 09:18:30.293","/master/welcome",504
"2022-04-22 09:18:30.771","/master/welcome",441
"2022-04-22 09:18:32.13","/master/sign-in",1092
"2022-04-22 09:18:33.599","/master/welcome",606
"2022-04-22 09:18:35.05","/any/chirp/list",1119
"2022-04-22 09:18:38.688","/master/welcome",496
"2022-04-22 09:18:39.534","/master/welcome",577
"2022-04-22 09:18:42.076","/master/welcome",452
"2022-04-22 09:18:42.735","/master/welcome",630
"2022-04-22 09:18:44.113","/master/sign-in",1097
"2022-04-22 09:18:45.46","/master/welcome",574
"2022-04-22 09:18:46.841","/any/chirp/list",1099
"2022-04-22 09:18:50.663","/master/welcome",555
"2022-04-22 09:18:51.493","/master/welcome",574
"2022-04-22 09:18:54.172","/master/welcome",589
"2022-04-22 09:18:54.715","/master/welcome",502
"2022-04-22 09:18:56.021","/master/sign-in",1093
"2022-04-22 09:18:58.058","/master/welcome",576
"2022-04-22 09:19:00.123","/any/chirp/list",1132
"2022-04-22 09:19:03.804","/master/welcome",516
"2022-04-22 09:19:04.568","/master/welcome",571
