timestamp,simple-path,time
"2022-05-18 01:08:40.881","/master/welcome",3032
"2022-05-18 01:08:41.182","/master/welcome",246
"2022-05-18 01:08:42.495","/master/sign-in",1241
"2022-05-18 01:08:43.884","/master/welcome",637
"2022-05-18 01:08:44.638","/administrator/announcement/create",578
"2022-05-18 01:08:46.37","/master/welcome",577
"2022-05-18 01:08:47.116","/any/announcement/list",576
"2022-05-18 01:08:48.423","/any/announcement/show",572
"2022-05-18 01:08:48.962","/master/welcome",257
"2022-05-18 01:08:49.605","/master/welcome",577
"2022-05-18 01:08:51.891","/master/welcome",198
"2022-05-18 01:08:52.127","/master/welcome",210
"2022-05-18 01:08:52.763","/master/sign-in",573
"2022-05-18 01:08:54.018","/master/welcome",573
"2022-05-18 01:08:54.692","/administrator/announcement/create",518
"2022-05-18 01:08:56.257","/administrator/announcement/create",516
"2022-05-18 01:08:56.513","/master/welcome",221
"2022-05-18 01:08:57.086","/master/welcome",515
"2022-05-18 01:08:59.366","/master/welcome",204
"2022-05-18 01:08:59.57","/master/welcome",170
"2022-05-18 01:09:00.135","/master/sign-in",516
"2022-05-18 01:09:01.264","/master/welcome",521
"2022-05-18 01:09:01.924","/administrator/announcement/create",518
"2022-05-18 01:09:03.514","/administrator/announcement/create",508
"2022-05-18 01:09:03.749","/master/welcome",193
"2022-05-18 01:09:04.263","/master/welcome",464
"2022-05-18 01:09:06.501","/master/welcome",163
"2022-05-18 01:09:06.681","/master/welcome",163
"2022-05-18 01:09:07.197","/master/sign-in",461
"2022-05-18 01:09:08.197","/master/welcome",463
"2022-05-18 01:09:08.795","/administrator/announcement/create",466
"2022-05-18 01:09:10.161","/administrator/announcement/create",479
"2022-05-18 01:09:10.392","/master/welcome",195
"2022-05-18 01:09:10.907","/master/welcome",463
"2022-05-18 01:09:13.178","/master/welcome",184
"2022-05-18 01:09:13.406","/master/welcome",203
"2022-05-18 01:09:14.026","/master/sign-in",556
"2022-05-18 01:09:15.283","/master/welcome",563
"2022-05-18 01:09:15.995","/administrator/announcement/create",555
"2022-05-18 01:09:17.788","/administrator/announcement/create",557
"2022-05-18 01:09:18.053","/master/welcome",214
"2022-05-18 01:09:18.667","/master/welcome",554
