timestamp,simple-path,time
"2022-05-18 01:11:38.841","/master/welcome",2573
"2022-05-18 01:11:39.123","/master/welcome",230
"2022-05-18 01:11:40.264","/master/sign-in",1089
"2022-05-18 01:11:41.487","/master/welcome",562
"2022-05-18 01:11:42.727","/inventor/item/create",1082
"2022-05-18 01:11:44.36","/master/welcome",557
"2022-05-18 01:11:45.063","/inventor/item/list",587
"2022-05-18 01:11:46.76","/inventor/item/show",555
"2022-05-18 01:11:47.465","/master/welcome",221
"2022-05-18 01:11:48.082","/master/welcome",555
"2022-05-18 01:11:50.4","/master/welcome",223
"2022-05-18 01:11:50.63","/master/welcome",208
"2022-05-18 01:11:51.249","/master/sign-in",557
"2022-05-18 01:11:52.474","/master/welcome",558
"2022-05-18 01:11:53.184","/inventor/item/create",562
