timestamp,simple-path,time
"2022-05-18 01:32:35.057","/master/welcome",2503
"2022-05-18 01:32:35.305","/master/welcome",211
"2022-05-18 01:32:36.412","/master/sign-in",1048
"2022-05-18 01:32:37.501","/master/welcome",483
"2022-05-18 01:32:38.579","/inventor/item/list",489
"2022-05-18 01:32:40.514","/inventor/item/show",945
"2022-05-18 01:32:41.078","/master/welcome",163
"2022-05-18 01:32:41.612","/master/welcome",483
"2022-05-18 01:32:43.861","/master/welcome",179
"2022-05-18 01:32:44.059","/master/welcome",178
"2022-05-18 01:32:44.595","/master/sign-in",483
"2022-05-18 01:32:45.62","/master/welcome",464
"2022-05-18 01:32:46.175","/inventor/item/list",433
