timestamp,simple-path,time
"2022-05-14 11:53:12.767","/master/welcome",3373
"2022-05-14 11:53:13.106","/master/welcome",294
"2022-05-14 11:53:14.247","/master/sign-in",1085
"2022-05-14 11:53:15.483","/master/welcome",556
"2022-05-14 11:53:16.718","/inventor/item/create",1081
"2022-05-14 11:53:18.37","/master/welcome",557
"2022-05-14 11:53:19.579","/inventor/item/list",1084
"2022-05-14 11:53:20.57","/master/welcome",232
"2022-05-14 11:53:20.878","/master/welcome",281
"2022-05-14 11:53:21.517","/master/sign-in",574
"2022-05-14 11:53:22.748","/master/welcome",559
"2022-05-14 11:53:23.458","/inventor/item/create",558
"2022-05-14 11:53:26.414","/master/welcome",203
"2022-05-14 11:53:26.675","/master/welcome",232
"2022-05-14 11:53:27.292","/master/sign-in",557
"2022-05-14 11:53:28.499","/master/welcome",563
"2022-05-14 11:53:29.212","/inventor/item/create",561
"2022-05-14 11:53:30.862","/inventor/item/create",554
"2022-05-14 11:53:31.125","/master/welcome",220
"2022-05-14 11:53:31.741","/master/welcome",554
"2022-05-14 11:53:34.024","/master/welcome",207
"2022-05-14 11:53:34.26","/master/welcome",205
"2022-05-14 11:53:34.874","/master/sign-in",558
"2022-05-14 11:53:36.08","/master/welcome",557
"2022-05-14 11:53:36.79","/inventor/item/create",559
