timestamp,simple-path,time
"2022-04-22 09:35:21.184","/master/welcome",10039
"2022-04-22 09:35:21.885","/master/welcome",641
"2022-04-22 09:35:26.369","/master/sign-in",4268
"2022-04-22 09:35:27.691","/master/welcome",583
"2022-04-22 09:35:30.819","/any/announcement/list",2729
"2022-04-22 09:35:35.445","/any/announcement/show",2200
"2022-04-22 09:35:36.392","/master/welcome",626
"2022-04-22 09:35:36.96","/master/welcome",545
"2022-04-22 09:35:38.313","/master/sign-in",579
"2022-04-22 09:35:39.647","/master/welcome",583
"2022-04-22 09:35:41.014","/any/announcement/list",1093
"2022-04-22 09:35:44.892","/any/announcement/show",1647
"2022-04-22 09:35:45.842","/master/welcome",512
"2022-04-22 09:35:46.365","/master/welcome",492
"2022-04-22 09:35:47.659","/master/sign-in",577
"2022-04-22 09:35:49.011","/master/welcome",587
"2022-04-22 09:35:50.417","/any/announcement/list",1119
"2022-04-22 09:35:53.48","/any/announcement/show",1124
"2022-04-22 09:35:54.327","/master/welcome",517
"2022-04-22 09:35:54.856","/master/welcome",498
"2022-04-22 09:35:56.192","/master/sign-in",1100
"2022-04-22 09:35:57.641","/master/welcome",578
"2022-04-22 09:35:59.008","/any/announcement/list",1093
"2022-04-22 09:36:02.089","/any/announcement/show",1115
"2022-04-22 09:36:03.364","/master/welcome",862
"2022-04-22 09:36:04.233","/master/welcome",833
"2022-04-22 09:36:05.584","/master/sign-in",1125
"2022-04-22 09:36:08.162","/master/welcome",809
"2022-04-22 09:36:10.126","/any/announcement/list",1110
"2022-04-22 09:36:14.486","/any/announcement/show",1124
"2022-04-22 09:36:15.608","/master/welcome",742
"2022-04-22 09:36:16.563","/master/welcome",926
"2022-04-22 09:36:17.971","/master/sign-in",615
"2022-04-22 09:36:20.335","/master/welcome",727
"2022-04-22 09:36:22.09","/any/announcement/list",1138
