timestamp,simple-path,time
"2022-04-24 10:14:30.899","/master/welcome",3571
"2022-04-24 10:14:31.238","/master/welcome",289
"2022-04-24 10:14:32.713","/master/sign-in",1331
"2022-04-24 10:14:34.279","/master/welcome",707
"2022-04-24 10:14:35.293","/inventor/item/list",715
"2022-04-24 10:14:37.672","/master/welcome",260
"2022-04-24 10:14:37.962","/master/welcome",259
"2022-04-24 10:14:38.81","/master/sign-in",708
"2022-04-24 10:14:40.358","/master/welcome",708
"2022-04-24 10:14:41.317","/inventor/item/list",707
