timestamp,simple-path,time
"2022-04-24 10:22:50.202","/master/welcome",3186
"2022-04-24 10:22:50.505","/master/welcome",266
"2022-04-24 10:22:51.595","/master/sign-in",979
"2022-04-24 10:22:52.7","/master/welcome",516
"2022-04-24 10:22:53.416","/inventor/item/list",538
"2022-04-24 10:22:56.482","/inventor/item/show",873
"2022-04-24 10:22:57.006","/master/welcome",152
"2022-04-24 10:22:57.543","/master/welcome",451
"2022-04-24 10:22:59.774","/master/welcome",166
"2022-04-24 10:22:59.974","/master/welcome",174
"2022-04-24 10:23:00.511","/master/sign-in",450
"2022-04-24 10:23:01.562","/master/welcome",450
"2022-04-24 10:23:02.175","/inventor/item/list",453
"2022-04-24 10:23:06.285","/inventor/item/show",493
"2022-04-24 10:23:07.071","/master/welcome",373
"2022-04-24 10:23:07.661","/master/welcome",497
