timestamp,simple-path,time
"2022-05-13 12:05:03.619","/master/welcome",12387
"2022-05-13 12:05:04.381","/master/welcome",692
"2022-05-13 12:05:08.787","/master/sign-in",4316
"2022-05-13 12:05:10.927","/master/welcome",1137
"2022-05-13 12:05:13.279","/any/chirp/create",2161
"2022-05-13 12:05:16.604","/master/welcome",1121
"2022-05-13 12:05:19.444","/any/chirp/list",2695
"2022-05-13 12:05:21.115","/master/welcome",577
"2022-05-13 12:05:21.738","/master/welcome",560
"2022-05-13 12:05:24.494","/master/welcome",618
"2022-05-13 12:05:25.143","/master/welcome",593
"2022-05-13 12:05:26.315","/master/sign-in",1098
"2022-05-13 12:05:27.879","/master/welcome",594
"2022-05-13 12:05:29.132","/any/chirp/create",1097
"2022-05-13 12:05:32.482","/master/welcome",1122
"2022-05-13 12:05:33.779","/any/chirp/list",1128
"2022-05-13 12:05:34.895","/master/welcome",562
"2022-05-13 12:05:35.61","/master/welcome",688
"2022-05-13 12:05:36.825","/master/sign-in",614
"2022-05-13 12:05:38.163","/master/welcome",579
"2022-05-13 12:05:39.444","/any/chirp/create",1098
"2022-05-13 12:05:41.592","/any/chirp/create",1122
"2022-05-13 12:05:42.274","/master/welcome",632
"2022-05-13 12:05:42.894","/master/welcome",562
"2022-05-13 12:05:45.674","/master/welcome",640
"2022-05-13 12:05:46.226","/master/welcome",523
"2022-05-13 12:05:47.378","/master/sign-in",1091
"2022-05-13 12:05:48.728","/master/welcome",579
"2022-05-13 12:05:50.025","/any/chirp/create",1093
"2022-05-13 12:05:52.46","/any/chirp/create",1130
"2022-05-13 12:05:53.044","/master/welcome",531
"2022-05-13 12:05:53.681","/master/welcome",569
"2022-05-13 12:05:56.369","/master/welcome",560
"2022-05-13 12:05:57.025","/master/welcome",632
"2022-05-13 12:05:58.189","/master/sign-in",1099
"2022-05-13 12:05:59.592","/master/welcome",573
"2022-05-13 12:06:00.898","/any/chirp/create",1113
"2022-05-13 12:06:03.4","/any/chirp/create",1134
"2022-05-13 12:06:04.082","/master/welcome",622
"2022-05-13 12:06:04.781","/master/welcome",599
"2022-05-13 12:06:07.46","/master/welcome",587
"2022-05-13 12:06:08.058","/master/welcome",565
"2022-05-13 12:06:09.223","/master/sign-in",1098
"2022-05-13 12:06:11.143","/master/welcome",633
"2022-05-13 12:06:12.487","/any/chirp/create",1130
"2022-05-13 12:06:14.985","/any/chirp/create",1118
"2022-05-13 12:06:15.692","/master/welcome",655
"2022-05-13 12:06:16.856","/master/welcome",572
"2022-05-13 12:06:19.511","/master/welcome",542
"2022-05-13 12:06:20.078","/master/welcome",530
"2022-05-13 12:06:21.246","/master/sign-in",557
"2022-05-13 12:06:22.723","/master/welcome",594
"2022-05-13 12:06:24.003","/any/chirp/create",1105
"2022-05-13 12:06:26.282","/any/chirp/create",1126
"2022-05-13 12:06:26.965","/master/welcome",635
"2022-05-13 12:06:27.587","/master/welcome",562
